"","A. koa","C. trigynum","Grass","M. polymorpha","M. lessertiana","R. hawaiensis","Soil"
"ASV341",1,0,1,1,0,1,1
"ASV342",1,1,1,1,1,1,1
"ASV343",0,0,0,0,1,0,0
"ASV344",0,1,0,0,0,0,0
"ASV348",0,1,0,0,0,0,0
"ASV349",0,0,0,0,0,0,1
"ASV350",0,0,0,0,0,0,1
"ASV351",1,1,1,1,1,1,1
"ASV353",0,1,0,0,0,0,0
"ASV354",0,0,0,1,0,0,0
"ASV356",0,1,0,0,0,0,0
"ASV357",1,0,1,0,1,1,1
"ASV359",0,0,1,0,0,0,0
"ASV36",1,0,0,0,0,0,0
"ASV360",0,0,1,0,0,1,0
"ASV361",0,1,1,1,0,1,1
"ASV362",0,0,1,0,1,0,1
"ASV363",0,0,0,0,0,0,1
"ASV365",0,0,0,0,0,1,0
"ASV368",0,1,0,0,0,0,0
"ASV373",0,1,0,0,0,0,0
"ASV375",0,0,0,0,0,1,0
"ASV381",1,0,0,0,0,0,0
"ASV382",0,0,0,0,1,0,0
"ASV383",0,0,0,0,0,1,0
"ASV386",1,0,0,0,0,1,0
"ASV387",0,1,0,0,0,0,0
"ASV388",0,0,0,1,0,0,0
"ASV39",0,0,0,0,0,0,1
"ASV390",0,0,0,0,1,0,0
"ASV391",0,0,0,0,1,0,0
"ASV393",0,0,0,1,0,1,0
"ASV394",0,0,0,0,0,1,0
"ASV395",1,1,0,1,1,0,1
"ASV398",0,0,0,0,0,0,1
"ASV4",0,0,1,0,0,0,0
"ASV40",0,0,0,1,0,0,0
"ASV402",0,0,0,0,1,0,0
"ASV403",0,0,0,0,0,0,1
"ASV404",0,0,0,0,0,0,1
"ASV405",0,0,1,0,0,0,0
"ASV407",0,0,0,0,1,0,0
"ASV408",1,0,1,1,1,0,1
"ASV409",0,0,0,0,1,0,0
"ASV413",1,0,0,0,0,0,0
"ASV415",1,0,0,0,0,0,1
"ASV416",0,0,0,0,0,1,1
"ASV417",0,0,1,0,0,0,0
"ASV419",0,1,0,0,0,0,0
"ASV420",0,0,1,0,0,1,1
"ASV421",0,0,0,0,1,0,0
"ASV423",0,0,0,0,0,0,1
"ASV424",1,1,1,0,1,1,1
"ASV428",0,0,1,0,0,0,0
"ASV429",0,0,1,0,0,0,0
"ASV43",0,0,0,0,1,0,0
"ASV430",0,0,0,1,0,0,0
"ASV434",0,0,1,0,0,0,0
"ASV439",0,0,0,0,1,0,0
"ASV440",0,0,0,0,0,0,1
"ASV442",1,0,0,0,0,0,0
"ASV443",0,0,0,0,0,0,1
"ASV444",0,0,0,0,0,0,1
"ASV45",0,0,0,0,1,0,0
"ASV451",0,0,0,0,1,0,0
"ASV452",0,0,0,0,1,0,0
"ASV453",0,0,0,0,1,1,0
"ASV454",0,0,0,0,1,0,0
"ASV455",0,0,0,0,1,0,0
"ASV456",0,0,0,0,1,0,0
"ASV457",0,0,0,0,1,1,0
"ASV46",1,0,0,0,0,0,0
"ASV460",0,0,0,0,0,0,1
"ASV466",1,0,0,1,1,1,0
"ASV468",1,1,0,0,0,1,0
"ASV47",0,1,0,0,0,0,0
"ASV472",1,0,0,0,0,0,0
"ASV482",0,0,0,0,1,0,0
"ASV483",1,1,1,0,1,1,0
"ASV486",0,0,1,0,0,0,0
"ASV487",0,0,0,0,1,0,0
"ASV488",1,0,1,0,0,0,0
"ASV489",0,0,1,0,0,0,0
"ASV49",0,0,0,0,0,0,1
"ASV490",1,0,1,0,0,0,0
"ASV491",0,0,0,0,1,0,0
"ASV492",0,0,1,0,0,0,0
"ASV494",0,0,0,0,1,0,0
"ASV495",0,0,1,0,0,0,0
"ASV496",0,0,1,0,0,0,0
"ASV497",0,0,1,0,0,0,0
"ASV499",0,0,1,0,0,0,0
"ASV500",0,0,0,0,1,0,0
"ASV501",0,0,0,0,1,0,0
"ASV502",0,1,0,0,0,0,0
"ASV504",0,1,0,0,0,0,0
"ASV505",0,1,0,0,0,0,0
"ASV506",1,1,0,1,1,0,0
"ASV507",1,0,0,0,0,0,0
"ASV508",1,0,0,0,0,0,0
"ASV509",0,0,1,0,0,0,0
"ASV510",1,0,0,0,0,0,0
"ASV511",1,1,1,1,1,1,0
"ASV513",1,0,0,0,0,1,0
"ASV514",1,0,0,1,0,0,0
"ASV515",1,0,0,0,0,0,0
"ASV516",0,0,0,0,0,1,0
"ASV519",1,0,0,0,0,0,0
"ASV52",0,0,0,0,0,1,0
"ASV520",0,0,0,0,0,0,1
"ASV522",0,0,0,0,0,0,1
"ASV523",0,0,0,0,0,0,1
"ASV526",0,0,0,0,0,0,1
"ASV527",0,0,0,0,0,0,1
"ASV529",0,0,1,0,0,0,1
"ASV53",0,0,0,0,1,0,0
"ASV530",0,0,0,0,1,0,0
"ASV532",0,0,1,0,0,0,0
"ASV534",0,0,0,1,0,0,0
"ASV535",0,0,0,0,0,1,0
"ASV537",0,0,0,0,0,0,1
"ASV538",0,1,1,1,1,1,1
"ASV539",0,0,0,0,1,0,0
"ASV54",0,1,0,0,0,0,0
"ASV542",0,0,0,0,0,0,1
"ASV543",0,0,0,0,1,0,0
"ASV544",0,0,0,0,1,0,0
"ASV547",0,0,0,0,0,0,1
"ASV55",0,0,0,0,0,0,1
"ASV550",0,1,0,0,0,0,0
"ASV552",0,1,0,0,0,0,0
"ASV554",0,0,0,0,1,1,1
"ASV555",0,0,0,0,1,0,0
"ASV556",0,0,0,0,0,1,0
"ASV558",0,0,0,0,0,0,1
"ASV56",0,0,0,0,0,0,1
"ASV560",0,0,0,0,0,0,1
"ASV563",0,0,0,0,0,0,1
"ASV566",0,0,0,0,0,0,1
"ASV569",0,0,0,0,0,0,1
"ASV570",0,0,0,0,1,1,1
"ASV576",1,1,1,0,0,1,1
"ASV577",0,0,0,0,0,0,1
"ASV579",0,0,0,0,0,0,1
"ASV580",0,0,0,0,0,1,0
"ASV585",0,0,0,0,0,0,1
"ASV586",0,0,0,0,0,0,1
"ASV588",0,0,1,0,0,0,1
"ASV59",0,0,1,0,0,0,0
"ASV590",0,0,0,0,1,0,0
"ASV593",0,0,0,0,1,0,0
"ASV595",0,1,0,0,0,0,1
"ASV598",0,0,0,0,0,0,1
"ASV599",0,0,1,0,0,0,0
"ASV6",1,0,0,0,0,0,0
"ASV60",0,1,0,0,0,0,0
"ASV600",0,0,0,0,1,0,0
"ASV601",0,0,0,0,0,0,1
"ASV603",0,0,1,0,0,0,0
"ASV605",0,1,0,0,0,0,0
"ASV606",0,0,0,0,0,0,1
"ASV607",0,0,0,0,0,0,1
"ASV608",1,0,0,0,0,0,0
"ASV609",0,0,1,0,0,0,1
"ASV611",0,1,0,0,0,0,0
"ASV612",0,0,0,0,1,0,1
"ASV613",1,0,0,0,0,0,0
"ASV614",0,0,0,0,0,0,1
"ASV616",0,0,0,0,1,0,0
"ASV617",1,0,0,0,0,0,0
"ASV62",0,1,1,0,0,0,1
"ASV620",0,0,0,0,0,0,1
"ASV622",0,0,0,0,1,0,0
"ASV624",0,0,0,0,1,0,0
"ASV625",0,1,0,0,0,0,0
"ASV627",1,1,1,1,0,1,0
"ASV628",0,1,1,0,0,0,0
"ASV629",0,0,0,0,1,0,0
"ASV631",0,0,0,0,0,1,0
"ASV632",0,0,0,0,0,1,0
"ASV633",0,0,0,0,0,0,1
"ASV634",0,0,0,0,0,0,1
"ASV635",0,0,0,0,0,0,1
"ASV636",0,0,0,0,0,0,1
"ASV637",0,0,0,0,0,0,1
"ASV638",0,0,0,0,0,0,1
"ASV64",0,0,0,1,0,0,1
"ASV640",0,0,0,0,0,1,0
"ASV642",1,0,1,0,0,0,0
"ASV643",0,0,0,1,0,1,0
"ASV644",1,0,0,0,0,1,1
"ASV645",0,0,0,0,0,1,0
"ASV646",0,1,0,0,0,0,0
"ASV647",0,1,0,0,0,0,0
"ASV648",0,1,0,0,0,0,0
"ASV65",0,0,0,1,0,0,0
"ASV650",0,0,0,0,1,0,0
"ASV651",0,0,1,0,0,1,0
"ASV652",0,0,1,0,0,1,0
"ASV654",0,1,1,1,0,1,1
"ASV655",0,0,0,0,1,0,0
"ASV659",0,0,1,0,0,0,1
"ASV661",0,0,0,0,0,0,1
"ASV663",0,0,0,0,0,1,0
"ASV664",0,1,0,0,0,0,0
"ASV665",0,0,0,0,0,1,0
"ASV666",0,0,1,0,0,0,0
"ASV667",0,0,0,0,1,0,0
"ASV668",1,1,1,1,1,1,0
"ASV67",0,0,0,0,0,0,1
"ASV670",0,0,0,0,1,0,0
"ASV671",0,0,0,0,1,0,0
"ASV673",1,0,0,0,0,0,0
"ASV674",0,0,0,0,0,0,1
"ASV675",0,0,0,0,1,0,0
"ASV676",0,0,1,0,0,0,0
"ASV677",0,0,1,0,0,0,0
"ASV678",0,1,1,0,0,0,0
"ASV679",0,0,1,0,0,0,0
"ASV68",1,0,0,1,1,1,1
"ASV680",0,0,1,0,0,0,1
"ASV681",1,1,1,1,1,1,1
"ASV682",1,0,0,0,0,0,0
"ASV684",0,0,0,0,1,0,0
"ASV685",0,0,1,0,0,0,0
"ASV686",0,0,1,0,0,0,1
"ASV687",0,0,1,1,0,0,0
"ASV688",0,0,0,1,0,0,1
"ASV689",0,0,1,0,0,0,0
"ASV69",0,0,1,0,0,0,1
"ASV691",0,0,0,0,1,0,0
"ASV693",0,0,0,0,1,0,0
"ASV694",0,0,0,0,1,0,0
"ASV697",0,1,0,0,0,0,0
"ASV699",0,0,0,0,0,0,1
"ASV7",0,0,0,0,0,1,0
"ASV70",0,0,0,0,0,0,1
"ASV701",0,1,1,0,1,0,1
"ASV709",0,0,0,0,0,0,1
"ASV710",0,0,0,0,1,0,0
"ASV712",0,0,0,1,0,0,1
"ASV716",0,0,0,0,0,0,1
"ASV721",1,0,0,1,0,1,1
"ASV722",0,0,0,0,1,0,0
"ASV723",0,0,0,0,1,0,0
"ASV725",0,1,0,0,0,0,0
"ASV726",0,0,0,1,0,0,0
"ASV728",0,0,0,0,1,0,0
"ASV729",0,1,0,0,0,0,0
"ASV73",0,0,0,0,0,0,1
"ASV730",0,0,1,0,0,0,0
"ASV732",0,1,0,0,0,0,0
"ASV734",0,0,0,0,0,1,0
"ASV738",0,0,1,0,0,0,1
"ASV739",0,0,0,0,0,1,0
"ASV74",0,0,0,0,0,0,1
"ASV741",0,0,0,0,1,0,0
"ASV742",0,0,1,0,0,1,1
"ASV743",0,0,0,0,0,0,1
"ASV744",0,0,1,0,0,0,0
"ASV747",0,0,0,0,1,0,0
"ASV75",0,0,1,0,0,0,0
"ASV750",0,0,0,0,0,0,1
"ASV752",0,0,1,0,0,0,0
"ASV759",0,1,0,0,0,1,0
"ASV76",0,0,0,0,0,0,1
"ASV763",1,0,0,0,0,0,0
"ASV767",0,1,0,0,0,0,0
"ASV769",1,0,0,0,0,1,0
"ASV77",1,0,1,1,0,0,1
"ASV770",0,0,1,0,0,0,0
"ASV771",0,0,0,0,1,0,0
"ASV773",1,1,1,1,0,0,0
"ASV774",1,0,1,0,0,0,0
"ASV775",1,0,1,0,0,0,0
"ASV778",0,1,0,0,0,0,0
"ASV78",1,1,1,0,1,0,1
"ASV782",0,0,0,0,0,0,1
"ASV784",0,0,0,1,0,0,0
"ASV787",0,1,0,1,0,0,0
"ASV790",0,0,0,0,1,0,0
"ASV793",0,0,0,0,0,0,1
"ASV795",1,0,0,0,0,0,0
"ASV796",0,0,1,0,0,0,0
"ASV80",0,0,0,0,0,0,1
"ASV804",0,0,0,0,0,0,1
"ASV805",0,1,0,0,0,0,0
"ASV806",0,0,0,0,0,0,1
"ASV807",1,0,0,0,0,0,1
"ASV809",0,0,0,0,0,0,1
"ASV81",1,0,0,0,0,0,1
"ASV812",0,0,0,0,0,0,1
"ASV814",0,0,0,0,0,1,1
"ASV819",0,0,0,0,1,0,1
"ASV82",0,0,0,0,0,0,1
"ASV823",0,0,1,0,0,0,0
"ASV829",0,0,1,0,0,0,0
"ASV834",0,0,0,0,1,0,0
"ASV84",0,0,0,0,0,0,1
"ASV841",0,0,0,0,1,0,0
"ASV843",0,0,0,0,1,0,0
"ASV844",0,0,0,1,0,0,0
"ASV847",0,1,0,0,0,0,0
"ASV848",0,0,0,0,1,0,0
"ASV849",0,0,0,0,0,1,0
"ASV85",0,0,0,0,0,0,1
"ASV852",0,0,0,0,1,0,0
"ASV857",0,0,0,0,1,1,0
"ASV859",1,1,1,1,1,1,1
"ASV862",0,0,0,0,1,0,0
"ASV863",0,0,0,1,0,0,0
"ASV869",0,0,0,1,0,0,0
"ASV871",0,1,0,0,0,0,0
"ASV872",0,1,0,0,0,0,0
"ASV875",1,1,1,0,0,1,1
"ASV876",0,0,0,0,0,0,1
"ASV877",0,0,0,0,0,0,1
"ASV881",0,0,0,0,0,1,0
"ASV882",0,0,0,0,0,1,1
"ASV885",0,0,0,0,0,1,0
"ASV886",0,0,0,0,0,0,1
"ASV887",0,0,1,0,0,0,0
"ASV888",0,0,0,0,0,0,1
"ASV89",0,0,1,0,1,0,1
"ASV891",1,0,0,0,0,0,0
"ASV892",0,0,0,0,0,1,0
"ASV893",0,1,0,0,0,0,0
"ASV894",1,1,1,1,0,1,1
"ASV895",0,0,1,0,0,1,1
"ASV896",1,0,1,1,0,1,1
"ASV897",0,0,0,0,0,0,1
"ASV898",0,0,0,0,0,0,1
"ASV90",0,0,0,0,0,0,1
"ASV900",0,0,0,0,1,0,0
"ASV903",0,1,0,0,0,0,0
"ASV904",0,0,0,0,1,0,0
"ASV906",0,0,0,0,1,0,0
"ASV907",0,0,0,0,1,0,0
"ASV908",1,1,1,1,1,1,1
"ASV909",0,0,1,0,0,1,1
"ASV91",0,0,0,0,0,0,1
"ASV910",0,0,0,0,0,0,1
"ASV911",0,0,1,0,0,0,0
"ASV912",1,0,0,0,0,1,1
"ASV913",0,0,1,0,1,1,1
"ASV915",1,1,1,0,0,1,1
"ASV916",0,0,0,0,0,1,0
"ASV917",0,0,0,0,0,1,0
"ASV918",1,0,1,0,0,1,1
"ASV919",0,0,0,0,0,0,1
"ASV920",1,0,0,0,0,1,1
"ASV921",0,0,0,0,0,0,1
"ASV922",1,0,1,0,0,1,1
"ASV924",0,0,0,1,0,0,0
"ASV925",0,0,0,0,1,0,0
"ASV926",0,0,0,0,1,0,0
"ASV929",0,0,0,0,1,0,0
"ASV93",0,0,0,0,0,0,1
"ASV930",0,0,0,0,0,1,0
"ASV931",0,0,1,0,0,0,0
"ASV935",0,1,0,0,0,0,0
"ASV936",1,1,1,1,1,1,1
"ASV937",0,0,0,0,1,0,0
"ASV938",0,1,0,0,0,0,0
"ASV939",0,0,0,0,1,0,0
"ASV94",0,0,0,0,0,0,1
"ASV940",0,0,0,0,1,0,0
"ASV941",0,0,0,0,1,0,0
"ASV944",1,1,1,1,0,1,1
"ASV945",0,1,0,0,0,1,0
"ASV946",0,0,1,0,0,0,0
"ASV947",0,0,0,0,1,0,0
"ASV948",0,0,0,0,1,0,0
"ASV949",0,0,0,0,1,0,0
"ASV95",0,0,0,0,0,0,1
"ASV951",0,0,0,0,1,0,0
"ASV952",1,0,0,0,0,0,0
"ASV957",0,1,0,1,1,0,1
"ASV960",0,0,0,0,1,0,0
"ASV962",1,0,0,0,0,0,0
"ASV963",1,1,1,1,1,1,1
"ASV965",0,0,0,0,0,0,1
"ASV967",0,0,0,0,0,0,1
"ASV969",0,0,0,0,0,0,1
"ASV97",0,0,0,0,0,0,1
"ASV970",0,0,0,0,0,0,1
"ASV971",1,0,1,1,0,1,1
"ASV972",0,0,0,0,0,0,1
"ASV973",0,1,0,0,0,0,0
"ASV975",1,1,0,1,0,1,1
"ASV977",0,0,1,0,0,0,0
"ASV978",0,0,0,0,0,0,1
"ASV979",1,1,0,0,0,0,1
"ASV980",1,0,1,0,0,0,1
"ASV981",0,0,0,0,1,0,0
"ASV982",0,0,1,0,0,0,0
"ASV985",0,1,0,0,0,0,0
"ASV986",0,0,0,0,0,0,1
"ASV987",0,0,0,1,0,0,0
"ASV989",0,0,0,0,1,0,0
"ASV991",0,0,0,0,0,0,1
