"","A. koa","C. trigynum","Grass","M. polymorpha","M. lessertiana","R. hawaiensis","Soil"
"ASV210",0,0,0,1,0,0,1
"ASV212",0,0,1,0,0,0,0
"ASV213",0,0,1,0,1,0,1
"ASV216",0,0,0,0,0,0,1
"ASV217",0,0,1,0,0,0,0
"ASV218",0,1,0,0,1,0,1
"ASV22",0,0,0,0,1,0,0
"ASV221",0,0,0,0,0,0,1
"ASV222",0,0,0,0,0,1,0
"ASV223",0,0,1,0,0,1,1
"ASV225",0,0,0,0,0,0,1
"ASV226",0,0,0,0,1,0,1
"ASV228",0,0,0,0,0,0,1
"ASV229",0,0,0,0,0,0,1
"ASV23",0,0,0,0,1,0,0
"ASV230",0,0,0,0,0,0,1
"ASV231",0,0,0,0,0,0,1
"ASV232",0,0,0,0,0,0,1
"ASV233",1,1,0,0,1,0,1
"ASV234",0,0,0,0,0,0,1
"ASV237",0,0,0,0,0,0,1
"ASV238",0,0,0,0,0,0,1
"ASV24",0,1,0,0,0,0,1
"ASV240",0,0,0,0,0,0,1
"ASV241",0,0,0,0,0,0,1
"ASV242",0,0,0,0,0,1,0
"ASV243",0,0,1,0,0,0,0
"ASV245",0,0,0,0,0,1,0
"ASV246",0,1,0,0,0,0,0
"ASV247",1,0,0,0,0,0,0
"ASV248",0,1,0,0,0,0,0
"ASV249",0,0,0,1,0,0,0
"ASV25",0,0,0,1,0,0,0
"ASV250",0,0,0,0,0,0,1
"ASV252",0,1,0,0,0,0,0
"ASV253",1,1,0,0,0,0,0
"ASV254",0,0,0,1,1,0,1
"ASV256",0,0,0,0,1,0,0
"ASV258",0,0,0,0,0,0,1
"ASV26",0,0,0,0,1,0,0
"ASV260",0,1,0,0,0,0,0
"ASV261",1,0,0,0,0,0,0
"ASV262",1,0,0,0,0,0,0
"ASV263",0,0,1,0,0,0,0
"ASV264",0,0,0,0,0,0,1
"ASV265",0,0,0,0,0,0,1
"ASV267",0,0,0,0,0,0,1
"ASV268",0,0,0,0,0,0,1
"ASV269",0,0,0,0,1,0,0
"ASV270",0,1,0,0,0,0,0
"ASV271",1,0,0,0,0,0,0
"ASV274",1,1,0,0,1,1,0
"ASV275",0,0,0,1,1,0,0
"ASV278",0,0,1,0,0,0,0
"ASV279",0,0,0,0,0,0,1
"ASV280",0,0,1,0,0,0,0
"ASV281",0,0,0,0,1,0,0
"ASV283",0,0,0,1,0,0,0
"ASV284",0,0,0,0,1,0,0
"ASV285",0,1,0,0,0,0,0
"ASV286",0,0,1,0,0,0,0
"ASV287",0,0,0,0,1,0,0
"ASV290",0,0,0,1,0,0,0
"ASV294",0,0,0,0,0,0,1
"ASV299",0,0,1,0,0,1,0
"ASV30",0,0,1,0,0,0,0
"ASV304",0,1,0,0,0,0,0
"ASV309",0,0,0,0,0,0,1
"ASV31",0,0,1,0,0,0,0
"ASV310",0,0,1,0,0,0,0
"ASV312",0,0,0,0,0,0,1
"ASV313",0,0,0,0,1,0,0
"ASV314",0,0,1,0,0,0,1
"ASV315",1,0,1,0,1,0,0
"ASV318",0,0,0,0,0,0,1
"ASV319",0,0,0,0,0,0,1
"ASV321",0,0,0,0,0,0,1
"ASV322",0,1,0,0,0,0,0
"ASV323",0,0,0,0,1,0,0
"ASV325",0,0,0,0,0,0,1
"ASV327",1,1,1,1,1,1,1
"ASV329",1,1,1,1,1,1,0
"ASV33",1,1,1,1,1,1,1
"ASV331",1,1,1,1,1,1,1
"ASV332",0,0,0,0,1,0,0
"ASV335",0,0,0,0,1,0,0
"ASV336",0,0,0,0,1,0,0
"ASV337",1,1,1,1,1,1,1
"ASV339",0,0,0,0,0,0,1
"ASV34",0,0,0,0,0,1,0
"ASV341",0,0,0,0,0,0,1
"ASV342",1,1,1,1,1,1,1
"ASV345",0,1,0,0,0,0,0
"ASV346",0,0,0,0,1,0,0
"ASV347",0,0,0,0,1,0,0
"ASV35",0,0,0,0,0,1,0
"ASV351",1,1,1,1,1,1,1
"ASV352",0,0,0,0,0,1,0
"ASV355",0,0,0,0,1,0,0
"ASV357",1,1,1,1,1,1,1
"ASV358",0,0,0,0,1,0,0
"ASV361",0,0,1,0,1,1,1
"ASV362",0,0,1,0,1,0,1
"ASV363",0,0,0,0,0,0,1
"ASV366",0,0,0,0,1,0,0
"ASV369",0,0,0,0,0,1,0
"ASV37",0,0,0,0,1,0,0
"ASV370",0,1,0,0,0,0,0
"ASV371",0,1,0,0,1,0,0
"ASV374",1,0,0,0,0,0,0
"ASV377",0,0,0,0,0,0,1
"ASV378",1,0,0,0,0,0,0
"ASV379",0,0,0,0,1,0,0
"ASV38",0,0,0,0,1,0,0
"ASV384",0,0,0,1,0,0,0
"ASV386",0,1,0,0,0,0,0
"ASV389",0,0,0,0,0,1,0
"ASV39",1,0,0,0,0,0,1
"ASV393",0,0,1,0,0,0,0
"ASV395",1,1,1,1,1,1,1
"ASV396",0,1,0,0,0,0,0
"ASV397",0,0,0,0,0,1,0
"ASV398",0,0,0,0,0,0,1
"ASV400",0,0,0,0,0,0,1
"ASV401",1,0,0,0,0,0,0
"ASV403",0,0,0,0,0,0,1
"ASV406",1,0,1,0,1,0,1
"ASV408",1,0,1,1,1,1,1
"ASV410",0,0,0,0,0,0,1
"ASV411",0,0,0,0,0,1,0
"ASV412",0,0,0,0,0,0,1
"ASV414",0,0,0,0,0,0,1
"ASV415",0,0,0,1,0,0,1
"ASV416",0,0,0,0,0,0,1
"ASV418",0,0,0,0,1,0,0
"ASV42",0,1,0,0,0,0,0
"ASV420",0,0,0,0,0,0,1
"ASV422",0,0,0,0,1,0,0
"ASV424",1,0,0,0,1,1,1
"ASV425",0,1,0,0,0,0,0
"ASV426",0,0,0,0,1,0,0
"ASV427",1,0,0,0,0,0,0
"ASV433",0,0,1,0,0,0,0
"ASV435",0,0,0,1,0,0,0
"ASV436",0,0,0,0,0,0,1
"ASV437",0,0,0,0,1,0,0
"ASV438",0,0,0,0,0,0,1
"ASV44",0,0,0,0,1,0,0
"ASV440",0,0,0,0,0,0,1
"ASV441",0,0,0,0,1,0,0
"ASV445",0,1,0,0,0,0,0
"ASV446",0,0,0,0,0,1,0
"ASV447",1,0,0,0,0,0,0
"ASV448",1,1,1,0,1,0,1
"ASV449",0,0,0,0,0,0,1
"ASV450",0,0,0,0,0,0,1
"ASV453",0,0,0,0,1,0,0
"ASV457",0,0,0,0,1,0,0
"ASV458",0,0,1,0,0,0,0
"ASV460",0,0,0,0,1,0,0
"ASV461",0,0,0,0,1,0,0
"ASV462",0,0,0,0,1,0,0
"ASV464",0,0,0,0,0,1,0
"ASV465",0,0,0,0,0,1,0
"ASV466",0,0,1,0,0,1,0
"ASV467",0,1,0,0,0,0,0
"ASV468",1,1,1,1,0,1,0
"ASV469",0,0,0,0,1,0,0
"ASV470",0,0,0,0,1,0,0
"ASV471",0,0,0,0,0,1,0
"ASV474",0,0,0,0,1,0,0
"ASV475",0,0,0,1,0,0,0
"ASV476",1,0,0,0,1,0,0
"ASV477",0,0,0,0,1,0,0
"ASV479",0,0,0,0,1,0,0
"ASV48",0,0,0,0,1,0,0
"ASV480",0,0,0,0,1,0,0
"ASV481",0,0,0,0,1,0,0
"ASV483",1,1,1,1,1,1,0
"ASV484",0,0,0,0,1,0,0
"ASV485",0,0,0,0,1,0,0
"ASV488",1,0,0,1,1,0,0
"ASV490",0,0,1,0,0,0,0
"ASV493",0,0,1,0,0,0,0
"ASV495",0,0,1,0,0,1,0
"ASV497",0,0,1,0,0,1,0
"ASV498",0,0,1,0,0,0,0
"ASV499",0,0,1,0,0,0,0
"ASV504",0,1,0,0,0,1,0
"ASV506",1,1,0,1,0,0,0
"ASV51",1,0,0,0,0,0,0
"ASV511",1,1,0,1,0,1,0
"ASV512",1,1,1,1,0,0,0
"ASV513",0,0,0,1,0,0,0
"ASV517",0,0,0,0,0,1,0
"ASV521",0,0,0,0,1,0,1
"ASV522",0,0,0,0,0,0,1
"ASV523",0,0,0,0,0,0,1
"ASV524",0,0,0,0,0,0,1
"ASV531",0,0,0,0,0,0,1
"ASV533",0,0,0,0,1,0,0
"ASV536",0,0,0,0,0,0,1
"ASV538",1,1,0,0,1,1,1
"ASV540",0,0,0,0,1,0,0
"ASV541",1,0,0,0,0,0,0
"ASV543",0,0,0,0,0,0,1
"ASV545",0,0,0,0,0,0,1
"ASV546",0,0,0,0,0,0,1
"ASV547",0,0,0,0,1,0,1
"ASV548",0,0,0,0,1,0,0
"ASV549",0,0,0,0,1,0,0
"ASV553",0,0,1,0,0,0,0
"ASV554",0,0,1,0,1,0,1
"ASV557",0,0,0,0,0,0,1
"ASV558",0,0,1,1,0,0,1
"ASV559",0,0,0,0,1,0,0
"ASV560",1,1,0,0,0,0,1
"ASV561",0,0,0,0,0,1,0
"ASV562",0,0,0,0,0,0,1
"ASV564",0,0,0,0,0,0,1
"ASV565",0,0,0,0,0,0,1
"ASV566",0,0,0,0,1,0,1
"ASV567",0,0,0,1,0,0,1
"ASV568",0,0,0,0,0,0,1
"ASV57",0,0,1,0,0,0,0
"ASV570",0,0,0,0,0,0,1
"ASV571",0,0,0,0,0,0,1
"ASV573",0,0,0,0,1,0,0
"ASV574",0,0,0,0,0,0,1
"ASV575",0,0,0,0,0,1,0
"ASV576",0,0,0,0,1,1,1
"ASV577",0,0,0,0,0,0,1
"ASV578",0,0,0,0,1,0,0
"ASV58",0,0,0,0,0,0,1
"ASV581",0,0,0,0,0,0,1
"ASV582",0,0,0,1,0,0,0
"ASV583",0,0,0,0,0,0,1
"ASV584",0,0,0,0,1,0,0
"ASV585",0,0,0,0,1,0,1
"ASV586",0,0,0,0,0,0,1
"ASV587",0,0,0,0,1,0,0
"ASV588",1,0,0,0,0,1,1
"ASV591",0,1,0,0,0,0,1
"ASV592",0,0,0,1,0,0,0
"ASV594",0,0,0,0,1,0,1
"ASV595",1,0,1,1,1,0,1
"ASV597",0,0,0,0,0,0,1
"ASV599",0,0,1,0,0,1,1
"ASV602",1,0,0,0,0,0,0
"ASV604",0,0,0,0,0,0,1
"ASV606",0,0,0,0,0,0,1
"ASV61",0,0,0,0,0,0,1
"ASV610",0,0,0,0,0,0,1
"ASV615",0,0,0,0,1,0,0
"ASV618",0,0,0,1,0,0,0
"ASV619",0,0,0,0,0,0,1
"ASV62",0,0,0,0,0,0,1
"ASV620",0,1,0,0,0,0,1
"ASV621",0,0,0,0,0,0,1
"ASV623",0,0,0,0,1,0,0
"ASV625",0,0,1,0,0,0,0
"ASV627",0,0,1,1,0,0,0
"ASV628",0,0,0,0,1,0,0
"ASV63",0,0,0,0,0,0,1
"ASV630",1,0,0,0,0,0,0
"ASV631",0,0,0,0,1,0,0
"ASV637",0,0,0,0,0,0,1
"ASV638",1,1,0,1,1,0,1
"ASV639",0,1,0,0,0,0,0
"ASV64",0,0,0,0,0,0,1
"ASV641",0,1,0,0,0,0,1
"ASV642",0,0,1,0,0,0,0
"ASV643",0,0,1,0,0,0,0
"ASV649",0,0,0,0,1,0,0
"ASV651",1,0,0,0,0,0,0
"ASV653",0,0,0,0,0,0,1
"ASV657",0,0,0,0,1,0,0
"ASV658",0,0,0,0,0,1,0
"ASV659",0,0,1,0,0,1,1
"ASV66",0,0,0,0,0,0,1
"ASV660",1,0,0,0,1,0,0
"ASV662",0,0,0,0,1,0,0
"ASV665",0,0,0,0,1,0,0
"ASV668",1,1,1,0,1,0,0
"ASV669",0,0,0,0,1,0,0
"ASV672",0,0,1,0,0,0,0
"ASV68",1,0,0,0,0,0,1
"ASV681",1,1,1,1,1,1,1
"ASV683",0,0,0,0,0,0,1
"ASV688",1,0,1,0,0,0,0
"ASV690",0,0,0,1,0,0,0
"ASV692",0,0,0,0,1,0,1
"ASV695",0,0,0,0,1,0,0
"ASV696",0,0,1,0,0,0,0
"ASV698",0,0,0,0,0,0,1
"ASV700",0,0,0,1,0,1,1
"ASV701",0,0,0,0,0,0,1
"ASV702",0,0,0,0,0,0,1
"ASV703",0,0,0,0,0,0,1
"ASV704",0,0,0,0,0,0,1
"ASV705",0,0,1,0,0,0,0
"ASV706",0,0,0,0,0,0,1
"ASV707",1,0,1,0,0,0,0
"ASV708",1,0,0,1,0,0,0
"ASV709",0,1,1,1,0,0,1
"ASV71",0,0,0,0,1,0,0
"ASV710",0,1,0,1,0,1,1
"ASV711",0,0,1,0,0,0,0
"ASV712",0,0,1,0,0,0,1
"ASV713",0,0,1,0,0,0,0
"ASV714",0,1,0,0,1,0,1
"ASV715",0,0,0,1,0,0,0
"ASV718",0,0,0,0,1,0,0
"ASV719",0,0,1,0,0,0,0
"ASV72",0,0,1,0,0,0,0
"ASV720",0,0,0,0,0,0,1
"ASV721",1,1,0,0,1,1,0
"ASV722",1,1,0,0,1,1,0
"ASV724",0,0,0,0,1,0,0
"ASV725",0,0,1,0,0,0,0
"ASV727",0,0,0,0,0,0,1
"ASV73",1,0,1,0,1,1,1
"ASV730",0,0,1,0,0,0,0
"ASV731",0,0,0,0,1,0,0
"ASV733",0,1,0,0,1,0,0
"ASV734",0,0,0,0,0,1,0
"ASV735",0,0,0,0,0,0,1
"ASV736",0,0,0,0,1,0,0
"ASV737",0,0,1,0,0,0,0
"ASV738",0,0,0,1,0,1,0
"ASV739",0,0,1,0,0,0,0
"ASV74",0,0,0,0,0,0,1
"ASV740",0,0,1,0,0,0,0
"ASV745",0,0,0,0,0,0,1
"ASV746",0,0,1,0,0,0,0
"ASV747",0,0,1,0,1,0,0
"ASV748",0,0,0,0,1,0,0
"ASV749",0,0,0,0,1,0,0
"ASV75",0,0,0,0,0,0,1
"ASV750",1,0,1,0,0,0,0
"ASV751",0,0,0,1,0,0,0
"ASV753",0,0,0,1,0,0,0
"ASV754",0,0,0,0,1,0,0
"ASV755",0,0,0,0,1,0,0
"ASV758",0,0,0,1,0,0,0
"ASV759",0,0,0,0,1,0,0
"ASV76",0,0,0,0,1,1,1
"ASV760",0,0,0,0,1,0,0
"ASV761",0,0,1,0,0,0,0
"ASV764",0,0,0,1,0,0,0
"ASV768",1,0,0,0,0,0,0
"ASV769",1,0,0,1,0,1,0
"ASV77",0,0,1,1,1,1,1
"ASV770",1,0,1,0,0,0,0
"ASV772",0,0,0,0,1,0,0
"ASV775",1,0,1,0,0,0,0
"ASV776",0,0,1,0,0,0,0
"ASV777",0,0,1,0,0,0,0
"ASV779",0,0,1,0,0,0,1
"ASV78",1,1,0,0,0,0,1
"ASV780",1,0,1,0,0,0,0
"ASV782",0,0,0,0,0,0,1
"ASV783",0,0,0,0,0,0,1
"ASV784",0,1,0,0,0,0,0
"ASV785",0,0,0,0,0,0,1
"ASV786",0,1,0,0,0,0,1
"ASV787",0,1,0,0,0,0,0
"ASV788",0,1,0,0,0,0,0
"ASV789",0,0,0,0,1,0,0
"ASV79",0,0,0,0,1,0,0
"ASV791",0,0,0,0,1,0,0
"ASV794",0,0,1,0,0,0,0
"ASV797",0,0,0,1,0,0,0
"ASV798",0,1,0,0,0,0,0
"ASV799",0,1,0,0,1,0,0
"ASV8",0,0,1,0,0,0,0
"ASV800",0,0,0,0,0,0,1
"ASV801",0,0,0,0,0,0,1
"ASV802",0,0,0,0,0,0,1
"ASV803",0,0,0,0,0,0,1
"ASV808",0,0,0,0,0,0,1
"ASV809",0,0,1,0,0,0,1
"ASV81",0,1,0,0,1,1,1
"ASV810",0,0,0,0,1,0,1
"ASV811",0,0,1,0,0,0,0
"ASV813",1,0,1,0,0,0,0
"ASV814",1,1,0,1,1,0,1
"ASV815",0,0,0,0,0,0,1
"ASV816",0,0,0,0,0,0,1
"ASV817",0,0,1,0,1,0,0
"ASV818",0,0,0,0,0,0,1
"ASV819",0,0,1,0,1,1,1
"ASV82",0,0,0,1,0,0,1
"ASV820",0,0,0,0,0,0,1
"ASV821",0,0,0,0,0,0,1
"ASV822",0,0,0,0,0,0,1
"ASV824",0,0,0,0,0,0,1
"ASV825",0,0,0,0,0,0,1
"ASV826",0,0,0,0,0,0,1
"ASV827",0,0,1,0,0,0,0
"ASV828",0,0,0,0,0,0,1
"ASV83",1,1,0,1,0,0,0
"ASV830",0,0,0,0,0,0,1
"ASV833",0,1,0,0,0,0,0
"ASV837",0,0,0,0,0,1,0
"ASV838",0,0,0,0,1,0,0
"ASV839",1,0,0,0,0,0,0
"ASV840",0,0,0,1,0,0,0
"ASV845",0,1,0,0,0,0,0
"ASV846",0,0,0,0,1,0,0
"ASV85",0,0,0,0,0,0,1
"ASV850",0,0,0,0,1,0,0
"ASV851",0,0,0,0,0,1,0
"ASV853",1,0,0,0,0,0,0
"ASV854",0,0,0,0,0,0,1
"ASV855",0,0,1,0,0,0,0
"ASV856",0,0,0,0,1,0,0
"ASV857",0,0,0,0,0,1,1
"ASV858",0,0,0,0,0,0,1
"ASV859",1,1,1,1,1,1,1
"ASV86",0,0,0,0,0,1,0
"ASV860",0,0,0,0,1,0,0
"ASV861",0,0,0,0,1,0,0
"ASV865",1,0,0,0,0,0,0
"ASV866",0,0,0,0,1,0,0
"ASV867",1,0,0,0,0,0,0
"ASV868",0,1,0,0,0,0,0
"ASV87",0,0,1,0,0,0,0
"ASV870",0,0,1,0,0,0,0
"ASV873",1,0,0,0,0,0,0
"ASV874",0,0,0,0,1,0,0
"ASV875",0,0,1,0,0,1,1
"ASV878",0,0,0,0,0,0,1
"ASV879",1,0,0,0,0,1,1
"ASV88",0,0,0,0,0,0,1
"ASV880",1,0,0,0,0,0,1
"ASV881",0,0,0,0,0,0,1
"ASV882",1,0,0,0,0,1,1
"ASV883",0,0,0,0,0,0,1
"ASV884",0,0,0,0,0,1,1
"ASV888",1,0,1,0,1,1,1
"ASV889",0,0,0,0,1,0,0
"ASV89",0,0,1,1,1,0,1
"ASV890",1,0,0,0,0,0,0
"ASV894",0,0,0,0,1,0,1
"ASV896",0,0,0,1,0,1,1
"ASV898",0,0,0,0,0,1,0
"ASV899",0,0,0,1,0,0,0
"ASV9",0,0,0,0,1,0,0
"ASV901",0,0,1,0,0,0,0
"ASV902",0,0,0,0,1,0,0
"ASV905",0,0,0,0,1,0,0
"ASV908",1,1,1,1,1,1,1
"ASV91",0,0,0,0,0,0,1
"ASV914",0,0,0,0,0,0,1
"ASV915",0,0,1,0,0,0,1
"ASV918",0,0,1,0,0,1,1
"ASV92",0,0,0,0,0,0,1
"ASV920",0,0,0,0,0,0,1
"ASV921",0,0,0,0,0,0,1
"ASV922",0,0,0,0,0,0,1
"ASV927",0,0,1,0,0,0,0
"ASV928",1,0,0,0,0,0,0
"ASV932",0,0,0,0,1,0,0
"ASV933",0,0,0,0,1,0,0
"ASV934",0,0,0,1,0,0,0
"ASV936",1,1,1,1,1,1,1
"ASV942",0,0,0,0,1,0,0
"ASV943",0,0,0,0,1,0,0
"ASV944",1,0,1,0,1,1,1
"ASV95",0,0,0,0,0,0,1
"ASV950",0,1,0,0,0,0,0
"ASV953",0,1,0,0,0,0,0
"ASV954",0,0,0,0,1,0,0
"ASV955",0,0,0,1,0,0,0
"ASV956",0,0,1,0,0,0,0
"ASV957",0,0,0,1,0,0,1
"ASV958",0,0,1,0,0,0,0
"ASV959",0,0,0,0,0,1,0
"ASV96",0,0,1,0,0,0,0
"ASV961",0,0,0,0,0,1,0
"ASV963",1,1,1,1,1,1,1
"ASV964",0,0,0,0,0,0,1
"ASV965",0,0,0,0,0,1,1
"ASV966",0,0,0,0,0,0,1
"ASV968",0,0,0,0,0,0,1
"ASV969",1,0,0,0,0,0,0
"ASV971",1,0,0,0,0,0,1
"ASV975",0,0,0,0,0,0,1
"ASV976",0,0,0,0,0,0,1
"ASV979",0,0,0,0,1,0,1
"ASV98",1,0,0,1,0,0,0
"ASV980",0,0,0,0,0,0,1
"ASV984",0,0,0,0,1,0,0
"ASV99",1,0,0,0,0,0,0
"ASV992",0,0,0,0,0,1,0
"ASV993",0,0,0,0,1,0,0
"ASV995",0,0,0,0,1,0,0
"ASV999",0,0,1,0,0,0,0
